campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:336:64:3587:32:16:224:8:16:4:4:1:2:2:1:1:1:5:6:1:8:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,19.304179063
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:48:128:3587:32:96:32:1:2:1:1:0:1:1:1:1:1:5:3:7:8:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,6.63427701293
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:336:16:3587:256:16:128:2:4:1:1:1:2:2:1:2:1:5:11:1:15:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,8.92983642771
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:1152:1024:6144:32:48:512:2:2:1:1:1:1:1:1:1:1:4:5:1:1:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,90.5961897175
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:1152:1024:6144:80:80:96:2:4:1:2:1:1:1:2:2:2:2:3:2:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,9.54495522357
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:160:5120:6144:16:16:96:2:4:1:2:0:2:2:2:1:1:1:1:29:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,14.1136322026
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,14:672:2560:6144:48:48:48:64:32:4:4:1:8:8:1:1:1:1:1:7:2:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,5.03403894871
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,18:768:1712:6144:32:32:16:64:32:4:4:0:8:8:2:2:2:6:2:1:2:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,65.4117190874
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,10:464:5120:6144:48:256:16:8:16:1:2:1:4:4:1:2:1:10:1:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,50.7899652333
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:576:2560:6144:80:368:16:4:2:4:2:0:1:1:1:1:1:8:2:1:1:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,38.0683236014
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:368:736:6144:32:48:128:4:1:4:1:1:1:1:1:1:1:13:2:1:5:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,24.395233252
