campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
general_search_v1_round4,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:448:64:4099:448:64:16:18:126:1:1:0:9:63:2:2:1:1:1:4:37:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:448:64:4099:448:64:16:18:126:1:1:0:9:63:2:2:1:1:2:4:20:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:512:64:4099:512:64:32:8:64:1:1:0:4:32:2:2:1:1:1:4:37:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:256:64:4099:256:64:16:32:128:1:1:0:16:64:2:2:1:1:1:7:37:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:384:64:4099:384:64:16:20:120:1:1:0:10:60:2:2:1:1:2:5:20:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:512:64:4099:512:64:16:16:128:1:1:0:8:64:2:2:1:1:1:4:37:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:192:64:4099:192:64:16:42:126:1:1:0:21:63:2:2:1:1:1:9:37:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:16:32:8192:16:32:16:512:256:1:1:0:256:128:2:2:1:1:2:3:48:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:128:16:8192:128:16:16:64:512:1:1:0:32:256:2:2:1:1:1:1:192:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:16:16:8192:16:16:32:256:256:1:1:0:128:128:2:2:1:1:1:3:192:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:16:16:8192:16:16:32:256:256:1:1:0:128:128:2:2:1:1:2:3:96:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:144:16:8192:144:16:16:56:504:1:1:0:28:252:2:2:1:1:1:1:192:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:128:80:8192:128:80:64:16:16:1:1:0:8:8:2:2:2:1:1:24:1:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:96:8192:160:96:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:96:80:8192:96:80:128:8:8:1:1:0:4:4:2:2:1:1:1:32:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:512:16:8192:512:16:32:8:256:1:1:0:4:128:2:2:1:1:1:6:5:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:128:80:8192:128:80:64:16:16:1:1:1:8:8:2:2:1:1:1:24:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:128:80:8192:128:80:64:16:16:1:1:0:8:8:1:1:1:2:1:12:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:128:80:8192:128:80:64:16:16:1:1:0:8:8:2:2:1:2:1:12:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:128:80:8192:128:80:64:16:16:1:1:0:8:8:2:2:2:2:1:12:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:96:8192:160:96:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:112:8192:160:112:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:128:8192:160:128:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:176:8192:160:176:64:10:10:1:1:0:5:5:2:2:1:1:1:20:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:176:8192:160:176:64:10:10:1:1:0:5:5:2:2:1:1:1:20:1:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:192:8192:160:192:64:10:10:1:1:0:5:5:2:2:1:1:1:20:1:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:192:8192:160:192:64:10:10:1:1:0:5:5:2:2:1:1:1:20:1:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:32:64:8192:32:64:16:256:128:1:1:0:128:64:2:2:1:1:1:96:2:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:144:224:256:144:224:64:8:8:1:1:0:4:4:2:2:1:1:1:11:7:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:176:112:256:176:112:64:10:10:1:1:0:5:5:2:2:1:1:1:9:14:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:64:80:256:64:80:16:102:102:1:1:0:51:51:2:2:1:2:1:12:20:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:144:224:256:144:224:64:8:8:1:1:0:4:4:2:2:1:1:1:11:7:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:176:176:256:176:176:64:10:10:1:1:0:5:5:2:2:1:1:1:9:9:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:176:176:256:176:176:64:10:10:1:1:0:5:5:2:2:1:1:1:9:9:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:224:144:256:224:144:32:18:18:1:1:0:9:9:2:2:1:1:1:7:11:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:256:128:256:256:128:32:16:32:1:1:0:8:16:2:2:1:1:1:6:12:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:256:128:256:256:128:32:16:32:1:1:0:8:16:2:2:1:1:1:6:12:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:384:64:256:384:64:16:20:120:1:1:0:10:60:2:2:1:1:1:4:24:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:512:64:256:512:64:16:16:128:1:1:0:8:64:2:2:1:1:1:3:24:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:512:64:256:512:64:16:16:128:1:1:0:8:64:2:2:1:1:2:3:12:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:80:80:256:80:80:16:102:102:1:1:0:51:51:2:2:1:1:1:20:20:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:192:64:256:192:64:16:42:126:1:1:0:21:63:2:2:1:2:1:4:24:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:48:112:256:48:112:16:144:72:1:1:0:72:36:2:2:1:1:1:32:14:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:48:112:256:48:112:16:144:72:1:1:0:72:36:2:2:1:2:1:16:14:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:128:256:3072:128:256:32:32:16:1:1:0:16:8:2:2:1:1:1:12:8:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:448:48:3072:448:48:32:8:80:1:1:0:4:40:2:2:1:1:1:4:43:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:176:176:3072:176:176:32:22:22:1:1:0:11:11:2:2:1:1:1:9:12:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:176:176:3072:176:176:32:22:22:1:1:0:11:11:2:2:1:1:1:9:12:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:128:256:3072:128:256:16:64:32:1:1:0:32:16:2:2:1:1:1:12:8:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:128:256:3072:128:256:16:64:32:1:1:0:32:16:2:2:1:1:1:12:8:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:256:128:3072:256:128:16:32:64:1:1:0:16:32:2:2:1:1:1:6:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:256:128:3072:256:128:16:32:64:1:1:0:16:32:2:2:1:1:1:6:16:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:160:192:3072:160:192:64:10:10:1:1:0:5:5:2:2:1:1:1:10:11:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:512:64:3072:512:64:16:16:128:1:1:0:8:64:2:2:1:1:1:3:32:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:384:64:3072:384:64:16:20:120:1:1:0:10:60:2:2:1:1:1:4:32:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:448:64:3072:448:64:16:18:126:1:1:0:9:63:2:2:1:1:1:4:32:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:512:64:3072:512:64:16:16:128:1:1:0:8:64:2:2:1:1:2:3:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:192:64:3072:192:64:16:42:126:1:1:0:21:63:2:2:1:2:1:4:32:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:448:48:3072:448:48:32:8:80:1:1:0:4:40:2:2:1:1:1:4:43:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:512:48:3072:512:48:32:8:80:1:1:0:4:40:2:2:1:1:1:3:43:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:128:256:3072:128:256:32:32:16:1:1:0:16:8:2:2:1:1:1:12:8:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:448:48:3072:448:48:32:8:80:1:1:0:4:40:2:2:1:1:1:4:43:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:176:176:3072:176:176:32:22:22:1:1:0:11:11:2:2:1:1:1:9:12:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:176:176:3072:176:176:32:22:22:1:1:0:11:11:2:2:1:1:1:9:12:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:128:256:3072:128:256:16:64:32:1:1:0:32:16:2:2:1:1:1:12:8:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:128:256:3072:128:256:16:64:32:1:1:0:32:16:2:2:1:1:1:12:8:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:256:128:3072:256:128:16:32:64:1:1:0:16:32:2:2:1:1:1:6:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:256:128:3072:256:128:16:32:64:1:1:0:16:32:2:2:1:1:1:6:16:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:160:192:3072:160:192:64:10:10:1:1:0:5:5:2:2:1:1:1:10:11:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:512:64:3072:512:64:16:16:128:1:1:0:8:64:2:2:1:1:1:3:32:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:384:64:3072:384:64:16:20:120:1:1:0:10:60:2:2:1:1:1:4:32:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:448:64:3072:448:64:16:18:126:1:1:0:9:63:2:2:1:1:1:4:32:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:512:64:3072:512:64:16:16:128:1:1:0:8:64:2:2:1:1:2:3:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:192:64:3072:192:64:16:42:126:1:1:0:21:63:2:2:1:2:1:4:32:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:448:48:3072:448:48:32:8:80:1:1:0:4:40:2:2:1:1:1:4:43:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_b,1536,2048,3072,fp16,0,1,20:512:48:3072:512:48:32:8:80:1:1:0:4:40:2:2:1:1:1:3:43:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:208:144:1536:208:144:64:8:8:1:1:0:4:4:2:2:1:1:1:5:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:48:384:1536:48:384:16:160:20:1:1:0:80:10:2:2:1:1:1:22:6:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:224:144:1536:224:144:64:8:8:1:1:0:4:4:2:2:1:1:1:5:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:224:144:1536:224:144:64:8:8:1:1:0:4:4:2:2:1:1:1:5:16:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:208:144:1536:208:144:32:18:18:1:1:0:9:9:2:2:1:1:1:5:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:208:144:1536:208:144:32:18:18:1:1:0:9:9:2:2:1:1:1:5:16:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:224:144:1536:224:144:32:18:18:1:1:0:9:9:2:2:1:1:1:5:16:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:224:144:1536:224:144:32:18:18:1:1:0:9:9:2:2:1:1:1:5:16:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:128:256:1536:128:256:16:64:32:1:1:0:32:16:2:2:1:1:1:8:9:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:64:512:1536:64:512:16:128:16:1:1:0:64:8:2:2:1:1:1:16:5:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:64:448:1536:64:448:16:126:18:1:1:0:63:9:2:2:1:1:1:16:6:1:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:64:256:1536:64:256:16:128:32:1:1:0:64:16:2:2:1:1:2:16:5:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:48:512:1536:48:512:32:80:8:1:1:0:40:4:2:2:1:1:1:22:5:0:0
general_search_v1_round4,Ascend910B3,20,general_holdout_trans_ab,1024,2304,1536,fp16,1,1,20:48:448:1536:48:448:32:80:8:1:1:0:40:4:2:2:1:1:1:22:6:1:0
