campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
general_search_v1_round2,Ascend910B3,20,general_holdout_bf16,2048,3072,4096,bf16,0,0,20:128:256:4096:128:256:64:16:8:1:1:0:8:4:1:1:1:1:1:16:12:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_bf16,2048,3072,4096,bf16,0,0,20:128:256:4096:128:256:64:16:8:1:1:0:8:4:1:1:1:2:1:8:12:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_bf16,2048,3072,4096,bf16,0,0,20:512:48:4096:512:48:32:8:80:1:1:0:4:40:2:2:1:1:1:4:64:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:128:256:1024:128:256:32:16:8:1:1:0:8:4:1:1:1:1:1:8:4:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:176:176:1024:176:176:16:22:22:1:1:0:11:11:2:2:1:1:1:6:6:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:448:64:1024:448:64:16:8:64:1:1:0:4:32:2:2:1:1:1:3:16:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:256:128:1024:256:128:16:16:32:1:1:0:8:16:2:2:1:1:1:4:8:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:256:128:1024:256:128:16:16:32:1:1:0:8:16:2:2:1:1:1:4:8:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:128:256:1024:128:256:32:16:8:1:1:0:8:4:1:1:1:1:1:8:4:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:128:256:1024:128:256:32:16:8:1:1:0:8:4:1:1:1:2:1:4:4:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:384:48:1024:384:48:16:10:80:1:1:0:5:40:2:2:1:1:1:3:22:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:320:48:1024:320:48:16:12:84:1:1:0:6:42:2:2:1:1:1:4:22:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_fp32_nn,1024,1024,1024,fp32,0,0,20:384:48:1024:384:48:16:10:80:1:1:0:5:40:2:2:1:1:2:3:11:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:32:16384:128:32:64:16:64:1:1:0:8:32:2:2:2:8:1:4:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:80:16384:128:80:128:8:8:1:1:0:4:4:2:2:1:4:1:8:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:208:32:16384:208:32:64:8:64:1:1:1:4:32:2:2:1:5:1:4:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:16:96:16384:16:96:16:504:84:1:1:0:252:42:2:2:1:8:1:32:1:1:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:96:16384:128:96:128:8:8:1:1:0:4:4:2:2:1:4:1:8:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:112:16384:128:112:128:8:8:1:1:0:4:4:2:2:1:4:1:8:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:128:16384:128:128:128:8:8:1:1:0:4:4:2:2:1:4:1:8:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:208:32:16384:208:32:64:8:40:1:1:0:4:20:2:2:1:5:1:4:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:208:32:16384:208:32:64:16:8:1:1:0:8:4:2:2:1:5:1:4:1:0:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:32:16384:128:32:64:16:64:1:1:0:8:32:2:2:2:8:1:4:1:1:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:32:16384:128:32:64:16:64:1:1:0:8:32:2:2:1:8:1:4:1:1:0
general_search_v1_round2,Ascend910B3,20,control_skinny_n,4096,17,16384,fp16,0,0,20:128:32:16384:128:32:64:16:64:1:1:1:8:32:2:2:1:8:1:4:1:0:0
