campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:48:2816:3584:48:16:32:8:64:1:4:1:8:8:2:2:2:13:1:3:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:64:2816:3584:16:80:32:16:8:4:4:0:2:2:1:2:1:14:1:2:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:64:576:3584:64:48:192:2:4:1:1:0:2:2:1:2:1:1:3:28:2:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:48:944:3584:16:48:16:2:1:1:1:1:1:1:2:2:1:1:3:38:1:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:1536:288:3584:1536:16:16:8:8:1:1:0:8:8:1:1:1:2:5:1:2:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:1792:32:3584:16:16:224:8:8:1:2:0:4:4:2:2:2:1:10:1:9:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:336:656:3587:64:32:64:1:2:1:2:1:1:1:1:1:1:1:2:5:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,15:336:864:3587:16:112:48:4:8:1:4:1:2:2:2:1:1:2:1:4:3:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:336:656:3587:48:48:16:16:64:2:4:1:8:8:2:1:1:1:2:5:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:832:272:3587:48:32:16:32:16:2:2:1:8:8:2:1:1:1:5:2:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:288:864:3587:16:64:16:32:16:4:1:0:8:8:1:1:1:1:1:6:3:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:208:864:3587:32:16:48:8:32:1:4:1:8:8:2:1:1:2:1:4:3:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:416:432:3587:32:80:16:32:16:4:1:1:8:8:1:1:1:1:6:4:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:1664:128:3587:64:16:16:16:4:4:2:1:2:2:1:1:1:1:3:1:9:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:176:1296:3587:32:32:32:16:32:1:2:0:8:8:2:2:1:3:1:4:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:288:528:3587:16:160:16:8:16:1:2:1:4:4:1:2:1:1:5:6:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:96:1296:3587:16:16:128:4:2:2:1:1:2:2:2:2:1:6:1:3:2:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:112:1296:3587:16:16:128:4:2:2:1:0:1:1:1:2:1:1:1:15:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:64:432:3587:16:16:448:4:2:1:1:1:2:2:1:2:1:1:6:26:1:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:48:656:3587:32:32:512:2:2:1:1:1:2:2:2:2:2:1:4:35:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:96:272:3587:96:16:64:8:8:1:2:1:4:4:2:2:1:3:2:8:9:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:208:144:144:64:64:48:18:12:3:2:1:3:3:1:2:1:2:3:5:6:1:2,contract_global,2.73254150391,13.5394717480572,13.7693932134854,regressed,regressed,3.239056359114024
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:5120:16:16:1024:4:4:4:4:0:1:1:2:2:2:3:1:4:2:0:0,contract_global,0.375219612122,1.03935495507969,1.15408299033951,within_noise,within_noise,1.0023930345855614
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:512:448:5120:16:16:1024:4:4:2:2:1:2:2:2:1:1:7:1:1:2:0:0,contract_global,0.365825614929,1.01333366723877,1.12518937171798,within_noise,within_noise,1.0015962828284035
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:720:224:5120:16:16:96:8:16:1:4:0:4:4:2:2:2:2:1:4:4:0:0,contract_global,0.369285583496,1.02291774908927,1.13583138173434,within_noise,within_noise,1.0021733159010588
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:512:448:5120:80:16:256:8:16:1:2:1:8:8:1:1:1:7:1:1:2:0:0,contract_global,0.170355606079,0.471883498578573,0.523971831250941,improved,improved,1.0016574254320385
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:512:448:5120:16:96:96:16:16:1:1:0:8:8:1:2:1:1:1:7:2:0:0,contract_global,0.170589599609,0.47253165855619,0.524691537642475,improved,improved,1.001174594845949
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:512:448:5120:32:160:160:2:2:2:1:0:1:1:2:1:1:1:1:7:2:0:0,contract_global,0.170522403717,0.472345526538366,0.524484859648586,improved,improved,1.0017178882715303
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:512:448:5120:112:16:112:16:8:4:2:1:2:2:2:2:2:7:1:1:2:0:0,contract_global,0.170053195953,0.471045825246487,0.523041692283421,improved,improved,1.0015651610266378
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:256:896:5120:16:32:384:4:16:1:2:0:4:4:1:2:1:7:1:2:1:0:0,contract_global,0.170133590698,0.471268517968734,0.523288966692319,improved,improved,1.0014146623136329
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:3584:64:5120:48:64:512:4:2:1:1:0:2:2:1:1:1:1:5:1:3:2:0,contract_global,0.316027202606,0.875392512432897,0.972021736680096,within_noise,within_noise,1.0013327358823765
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,5:3584:192:5120:32:192:80:2:1:1:1:0:1:1:1:2:1:1:2:1:3:2:0,contract_global,0.170571193695,0.472480674339055,0.52463492558812,improved,improved,1.0004454817818313
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,10:3584:96:5120:96:96:16:8:8:1:1:1:4:4:1:1:1:1:3:1:4:1:0,contract_global,0.432916412354,1.19917457344754,1.33154411868545,within_noise,within_noise,1.0012826483361161
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:3584:32:5120:32:32:320:8:8:1:1:0:4:4:2:2:1:1:10:1:3:2:0,contract_global,0.425874404907,1.17966827607583,1.30988464047696,within_noise,within_noise,1.0017931857852111
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:448:96:5120:16:32:896:8:4:1:1:0:4:4:2:1:1:1:2:8:5:2:0,contract_global,0.204887199402,0.567535701896166,0.63018249613907,within_noise,within_noise,1.0015099779255436
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:448:48:5120:32:16:320:4:8:1:2:1:4:4:1:2:1:8:1:1:19:2:0,contract_global,0.170359191895,0.471893431256551,0.523982860336406,improved,improved,1.0007947641218993
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,10:3584:96:256:48:32:32:16:48:2:3:1:8:8:1:1:1:1:5:1:2:2:2,contract_global,0.694517593384,1.92380749500725,2.13616483553133,within_noise,within_noise,0.9995163464416184
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:1792:128:128:48:32:16:32:64:4:4:1:8:8:2:2:1:2:2:1:6:2:2,contract_global,0.300152397156,0.831419443935546,0.92319475015871,within_noise,within_noise,1.000001985419651
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:5120:160:16:160:1:4:1:4:1:1:1:1:1:1:1:3:2:4:0:0,contract_global,0.288153190613,0.94956906012868,0.984663778068475,within_noise,within_noise,0.9999922554165604
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,18:304:608:5120:16:96:64:4:2:1:1:1:2:2:1:1:1:3:2:1:3:0:0,contract_global,0.305024394989,1.00516578507619,1.04231527866496,within_noise,within_noise,0.999272645824045
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,18:448:400:5120:64:32:80:2:4:2:4:1:1:1:1:2:1:2:1:1:9:0:0,contract_global,0.306032791138,1.00848881537651,1.04576112342513,within_noise,within_noise,0.9998948518457139
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:224:720:5120:16:48:64:16:4:2:1:0:4:4:1:1:1:4:1:1:5:0:0,contract_global,0.314975605011,1.03795862393987,1.07632009407498,within_noise,within_noise,0.9999267708446885
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,16:224:896:5120:32:16:160:2:2:1:2:0:1:1:1:2:1:1:1:4:4:0:0,contract_global,0.307337207794,1.01278734039151,1.05021851579314,within_noise,within_noise,0.9995473016840765
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:224:720:5120:64:32:64:2:2:1:1:0:1:1:1:1:1:1:1:4:5:0:0,contract_global,0.29772480011,0.981110977862636,1.017371440089,within_noise,within_noise,1.000558642336853
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,18:304:608:5120:80:16:64:4:2:2:1:0:1:1:1:2:1:1:2:3:5:0:0,contract_global,0.14225399971,0.468778417883125,0.486103799514827,improved,improved,1.0000951038351888
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,19:896:192:5120:48:80:64:4:2:4:1:1:1:1:2:1:1:1:2:1:16:0:0,contract_global,0.142045202255,0.468090354694101,0.48539030649316,improved,improved,1.0001165891315096
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:96:1792:5120:32:16:48:8:2:2:1:1:2:2:2:2:2:1:2:10:1:1:0,contract_global,0.141971197128,0.467846481015181,0.485137419589237,improved,improved,0.9997066209566807
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:96:1792:5120:96:32:16:2:1:1:1:0:1:1:2:1:1:1:1:10:2:1:0,contract_global,0.142045202255,0.468090354694101,0.48539030649316,improved,improved,1.0004251852011792
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:896:96:5120:16:32:896:8:4:1:1:0:4:4:2:1:1:1:3:1:18:2:0,contract_global,0.142006397247,0.467962478148377,0.4852577038112,improved,improved,0.9998856283794884
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:32:3584:5120:16:16:640:8:4:2:1:1:4:4:2:2:1:28:1:1:1:0:0,contract_global,0.142091999054,0.468244567085044,0.485550218352661,improved,improved,0.9990994590527891
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,13:1792:288:5120:1792:16:16:8:32:1:4:1:4:4:1:1:1:1:3:1:5:2:0,contract_global,0.14224439621,0.468746770875272,0.486070982878763,improved,improved,1.0001911939024986
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:32:720:5120:32:48:16:16:16:1:1:0:8:8:2:2:2:7:2:4:4:0:0,contract_global,0.142005195618,0.467958518346103,0.48525359766047,improved,improved,0.9993300286601792
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,12:256:1200:128:64:96:32:32:32:4:4:1:4:4:2:2:1:2:1:2:3:2:2,contract_global,0.402649993896,1.32687746906292,1.37591696758402,within_noise,within_noise,1.089636598744008
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,8:288:1792:144:96:32:48:18:12:3:2:1:3:3:1:1:1:1:2:4:1:0:2,contract_global,0.40960521698,1.34979744656761,1.39968403476332,within_noise,within_noise,1.188287935550624
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,19:4608:272:6144:32:48:48:64:8:4:1:0:8:8:2:1:1:1:1:1:19:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:576:1712:6144:16:32:80:4:16:2:4:0:2:2:2:1:1:8:2:1:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:576:2560:6144:48:128:16:4:16:1:2:1:4:4:2:1:1:8:2:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:768:864:6144:64:64:16:16:16:2:4:1:4:4:2:1:1:1:1:6:6:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:4608:176:6144:32:176:16:2:2:1:1:1:1:1:2:1:1:1:30:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,18:1536:864:6144:16:64:48:2:16:1:4:1:2:2:1:1:1:1:1:3:6:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,19:4608:272:6144:64:32:32:4:16:2:4:0:2:2:2:1:1:1:19:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:2304:256:6144:16:96:32:8:8:1:2:1:4:4:2:1:1:2:10:1:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:2304:128:6144:112:32:16:2:4:1:4:1:1:1:1:1:1:2:20:1:2:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:4608:128:6144:128:16:16:8:8:1:2:1:4:4:1:1:1:1:40:1:1:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:2304:64:6144:32:16:16:32:32:2:4:1:8:8:1:1:1:1:80:2:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:128:864:6144:112:32:32:4:16:1:2:1:4:4:2:2:2:36:2:1:5:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:2:12:1:1:1:0:3,feedback_regression_counterfactual,2.64026519775,2.52710351077669,2.52787678192013,regressed,regressed,2.4751088828970955
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:4608:384:384:128:128:128:6:9:1:3:0:3:3:2:2:1:1:1:1:14:2:3,feedback_regression_counterfactual,2.39060440063,2.28814316791372,2.28884331932386,regressed,regressed,2.6069254020444284
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:1:1:1:12:1:2:3,feedback_regression_counterfactual,2.6015045166,2.49000411125473,2.49076603031451,regressed,regressed,2.6146348078534776
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:576:2560:768:32:32:48:48:64:3:2:0:16:16:2:1:1:2:1:4:2:2:2,feedback_regression_counterfactual,25.2143212891,24.133636236953,24.1410209144994,regressed,regressed,20.564679369898098
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,12:144:2048:160:16:16:80:4:4:1:1:0:2:2:1:2:1:5:1:3:1:1:2,feedback_winner_mutation,0.0178416001797,0.579958140582599,0.773622847014495,within_noise,within_noise,1.002179936054492
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:32:16:320:8:4:4:4:1:1:1:2:2:2:1:1:7:2:0:0,contract_global,0.0316300010681,1.0281631928346,1.3714964594475,within_noise,within_noise,0.990656385896658
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:128:256:64:10:10:1:2:0:5:5:2:2:1:1:1:7:2:0:0,contract_global,0.0179604005814,0.583819860348108,0.778774106096708,within_noise,within_noise,0.9919049929000289
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:48:512:32:4:2:2:2:0:1:1:2:1:1:1:2:7:1:0:0,contract_global,0.0203496003151,0.661483064381501,0.882371288044976,within_noise,within_noise,0.9922911137471799
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,13:144:2048:320:64:448:64:4:4:2:2:1:2:2:2:1:1:1:1:13:1:0:0,contract_global,0.0273079991341,0.887672419583061,1.18409177560082,within_noise,within_noise,0.9901420409913212
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,12:160:2048:320:80:192:160:2:2:1:1:0:2:2:2:1:1:2:1:7:1:0:0,contract_global,0.0187083995342,0.608134275952191,0.811207804511773,within_noise,within_noise,0.9890526064999557
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:128:2048:320:128:96:160:1:4:1:4:1:1:1:1:1:1:14:1:1:1:0:0,contract_global,0.0286691999435,0.931919543300105,1.24311428674991,within_noise,within_noise,0.99224392214599
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:32:144:64:2:4:2:4:1:1:1:2:1:1:1:1:7:2:0:0,contract_global,0.0267551994324,0.869703140829358,1.16012203775583,within_noise,within_noise,0.9930606111397116
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,7:288:2048:288:96:16:32:27:18:3:2:1:9:9:1:1:1:2:1:6:1:2:2,contract_global,0.0268499994278,0.87278470461918,1.16423262433956,within_noise,within_noise,0.9973901844405365
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,8:1792:256:64:80:64:16:32:16:4:4:1:4:4:1:1:1:1:1:1:8:0:2,contract_global,0.0280496001244,0.911778863351661,1.21624805439286,within_noise,within_noise,0.9960047754024217
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,20:608:256:128:48:16:64:4:4:1:1:0:2:2:1:2:1:3:1:1:8:2:2,contract_global,0.0286199998856,0.930320248741519,1.24098094173163,within_noise,within_noise,1.0059274172858805
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,20:176:512:304:96:16:16:38:38:1:1:1:19:19:2:2:1:6:2:2:3:2:2,contract_global,0.0277959990501,0.90353531983428,1.20525175455771,within_noise,within_noise,1.010304908037563
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,6:336:2048:48:112:16:16:9:6:3:2:1:3:3:2:2:1:1:1:6:1:2:2,contract_global,0.0279724001884,0.909269406189216,1.21290061729744,within_noise,within_noise,0.9994461241402308
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,10:192:2048:32:32:32:32:2:3:2:3:0:1:1:2:2:2:2:1:7:1:2:2,contract_global,0.017739200592,0.576629544833152,0.769182737395811,within_noise,within_noise,1.0007384132280213
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,20:128:192:320:32:32:256:1:2:1:2:1:1:1:2:2:2:1:2:14:8:0:0,contract_global,0.0179335999489,0.582948680360952,0.777612014054531,within_noise,within_noise,1.0009818357336278
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,16:448:512:16:48:48:16:1:1:1:1:1:1:1:1:1:1:1:1:4:4:2:2,contract_global,0.0179271996021,0.582740631017832,0.777334491046508,within_noise,within_noise,1.0082158060852189
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:1024:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:2:1:2:0:3,feedback_winner_mutation,0.555640411377,0.889526211125434,0.891896429705688,improved,improved,0.9790607872026386
two_stage_feedback_net_log15,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,19:1024:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:4:1:3,feedback_winner_mutation,0.949238815308,1.51963894192634,1.52368814969985,regressed,regressed,1.0317827492225329
