campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio,verified,structured_verified
one_shot_net_log23,Ascend910B3,20,oneshot_v1_13,2432,3200,4864,fp16,0,1,20:128:256:4864:128:256:64:1:1:1:1:1:1:1:2:2:1:19:2:1:7:0:0,one_shot_model,0.977817611694,3.2532108176362007,3.253889463011258,regressed,regressed,1.0002513025249786,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_14,1920,2560,4096,fp16,1,1,20:128:256:4096:128:256:64:1:1:1:1:1:1:1:2:2:1:1:10:15:1:0:0,one_shot_model,0.470409202576,2.7727999120091877,2.7695893434192307,regressed,regressed,1.0002377772553528,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_15,3584,4608,7168,bf16,0,0,20:128:256:7168:128:256:64:1:1:1:1:1:1:1:2:2:1:28:4:1:5:0:0,one_shot_model,2.0994380188,2.3890027450736206,2.38827980999095,regressed,regressed,0.9918196727283722,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_16,1409,2017,4099,bf16,0,0,20:128:256:4099:128:256:64:1:1:1:1:1:1:1:2:2:1:12:1:1:8:0:0,one_shot_model,0.221638393402,1.3627992644359654,1.3619116070415704,regressed,regressed,1.0092832323381,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_17,1152,1792,2304,fp32,0,0,20:160:192:2304:160:192:32:16:8:1:1:0:8:8:2:2:1:1:10:8:1:1:0,one_shot_model,0.152524003983,0.9938877849148406,0.9936029278913836,within_noise,within_noise,1.0140599655107116,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_18,80,544,4608,fp32,0,1,2:96:336:4608:96:336:32:2:1:1:1:0:1:1:2:1:1:1:1:1:2:0:0,one_shot_model,0.0381784009933,0.9989464799550251,1.005506182121042,within_noise,within_noise,1.0017213312795656,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_19,896,1280,1792,fp32,1,0,20:128:256:1792:128:256:32:1:2:1:1:0:1:1:2:2:1:1:2:7:4:0:0,one_shot_model,0.0729636001587,1.0116317515198257,1.0027798169289979,regressed,within_noise,1.0004568197139125,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_20,640,896,1280,fp32,1,1,20:128:256:1280:128:256:32:1:2:1:1:0:1:1:2:2:1:1:1:5:4:0:0,one_shot_model,0.0326516008377,1.0223859761816076,1.0002328508078766,regressed,within_noise,1.0009533182895278,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_21,48,448,4608,fp32,0,1,3:128:192:4608:128:192:32:1:2:1:1:0:1:1:2:1:1:1:1:1:3:0:0,one_shot_model,0.0384556007385,1.0144277144657707,1.0237899997109166,regressed,regressed,1.0010214653099399,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_22,53248,288,256,fp16,0,0,20:144:224:256:144:224:64:2:2:1:1:0:1:1:2:1:1:14:1:27:2:0:0,one_shot_model,0.166547603607,1.0131289749258083,1.0148122364736456,regressed,regressed,1.0011809629530697,1,1
one_shot_net_log23,Ascend910B3,20,oneshot_v1_24,1536,2304,256,bf16,0,0,20:128:256:256:128:256:64:4:4:1:1:1:2:2:2:2:1:1:1:12:9:0:0,one_shot_model,0.0118788003922,0.9969339774351371,0.9881433625361148,within_noise,within_noise,0.9819918844107554,1,1
