campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:256:896:1280:16:16:80:96:64:3:2:0:16:16:2:2:2:7:1:2:1:0:2,contract_global,0.169107208252,1.00067459652,0.999602801072,within_noise,within_noise,1.747695
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:304:1280:16:32:80:48:64:3:2:0:16:16:2:1:1:3:1:4:3:2:2,contract_global,0.169089603424,1.00057042175,0.999498737883,within_noise,within_noise,2.56270034718
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,16:448:448:96:32:32:48:6:8:3:2:0:2:2:2:1:1:3:1:3:2:0:2,contract_global,0.168720397949,0.998385686138,0.997316342284,within_noise,within_noise,1.66805633954
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,16:448:448:768:32:32:48:96:32:3:2:0:16:16:2:1:1:3:1:3:2:0:2,contract_global,0.169471607208,1.00283089004,1.00175678505,within_noise,within_noise,1.64668548633
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,16:448:448:96:32:32:48:12:4:3:2:0:2:2:2:1:1:3:1:3:2:0:2,contract_global,0.168997592926,1.00002595904,0.998954858337,within_noise,within_noise,1.66752117627
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,15:240:896:480:16:16:160:12:24:4:4:0:3:3:1:1:1:8:1:2:1:0:2,contract_global,0.168938808441,0.99967810787,0.998607379738,within_noise,within_noise,1.55264882813
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,15:240:896:480:16:16:160:24:12:4:4:0:3:3:1:1:1:8:1:2:1:0:2,contract_global,0.168971195221,0.999869753326,0.998798819928,within_noise,within_noise,1.55264882813
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:512:64:64:32:64:64:4:4:1:16:16:2:2:1:1:1:10:2:1:2,contract_global,0.168927192688,0.999609372841,0.998538718329,within_noise,within_noise,1.47124017857
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:896:192:16:48:48:16:4:3:2:3:0:1:1:2:1:1:1:2:4:3:2:2,contract_global,0.169331607819,1.00200245799,1.00092924031,within_noise,within_noise,1.93364305246
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:896:192:16:48:48:16:2:6:2:3:0:1:1:2:1:1:1:2:4:3:2:2,contract_global,0.169246406555,1.00149828823,1.00042561055,within_noise,within_noise,1.93348861607
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:64:32:32:32:2:4:1:1:0:2:2:2:2:1:4:1:3:2:2:2,contract_global,0.169586391449,1.00351011404,1.00243528155,within_noise,within_noise,1.49265058594
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:64:32:32:32:4:2:1:1:0:2:2:2:2:1:4:1:3:2:2:2,contract_global,0.168991603851,0.999990519305,0.998919456558,within_noise,within_noise,1.49265058594
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,11:336:896:1280:16:16:80:64:128:4:4:1:16:16:2:1:1:1:1:11:1:2:2,contract_global,0.168833599091,0.99905554231,0.997985480991,within_noise,within_noise,2.30376375
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:160:160:48:48:16:48:3:2:3:2:1:1:1:2:2:2:23:1:1:6:1:2,contract_global,0.168938007355,0.999673367526,0.998602644471,within_noise,within_noise,10.2376789114
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:400:112:4960:16:16:160:31:62:1:1:1:31:31:1:2:1:5:3:2:3:2:2,contract_global,0.169161205292,1.00099411847,0.999921980798,within_noise,within_noise,4.61270830078
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:384:192:64:96:48:16:32:32:4:4:1:4:4:1:1:1:1:3:10:2:2:2,contract_global,0.168901996614,0.999460277652,0.998389782832,within_noise,within_noise,6.12344674745
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:160:224:160:32:16:160:1:1:1:1:1:1:1:1:2:1:5:1:5:4:0:2,contract_global,0.169134807587,1.00083791276,0.999765942388,within_noise,within_noise,5.95342084961
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:160:128:5120:112:48:160:4:16:1:2:0:4:4:1:2:1:23:7:1:1:1:0,contract_global,0.168886795044,0.999370323917,0.998299925444,within_noise,within_noise,10.0993601953
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,16:224:896:640:32:32:160:24:16:3:2:0:4:4:1:1:1:2:1:3:4:1:2,contract_global,0.142948799133,1.00019591185,1.00213118718,within_noise,within_noise,1.429999375
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,18:448:400:640:64:32:80:32:32:4:4:1:8:8:1:2:1:2:1:1:9:2:2,contract_global,0.142633600235,0.997990502282,0.999921510379,within_noise,within_noise,1.35948549107
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,16:224:896:960:32:32:160:36:12:3:2:0:6:6:1:1:1:2:1:3:4:0:2,contract_global,0.142693996429,0.998413087338,1.00034491309,within_noise,within_noise,1.43623375
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:256:80:48:16:128:128:4:4:1:16:16:2:2:1:2:4:1:3:1:2,contract_global,0.142645597458,0.998074445438,1.00000561596,within_noise,within_noise,1.82948314732
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:304:128:16:80:64:16:2:2:1:1:1:1:1:2:1:1:1:28:3:1:2:2,contract_global,0.142920799255,1,1.00193489627,within_noise,within_noise,9.09946552734
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:64:448:640:16:16:160:8:8:1:1:0:4:4:1:2:1:1:1:14:8:0:2,contract_global,0.14266960144,0.998242398473,1.00017389396,within_noise,within_noise,6.933423
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:224:96:768:48:16:48:96:32:3:2:0:16:16:2:2:2:1:13:4:3:2:2,contract_global,0.142688798904,0.998376720868,1.00030847626,within_noise,within_noise,10.7269797395
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:128:240:32:64:16:16:8:12:2:3:1:2:2:2:2:2:7:8:1:2:0:2,contract_global,0.142666797638,0.998222780601,1.00015423813,within_noise,within_noise,10.879348284
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,1:896:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:10:1:3,contract_global,0.142623596191,0.997920505164,0.999851377824,within_noise,within_noise,240.3675
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:192:896:5120:64:208:128:4:8:2:2:0:2:2:2:1:1:3:2:2:3:0:0,contract_global,0.142672796249,0.998264752175,1.00019629092,within_noise,within_noise,1.17580178571
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:192:5120:96:48:112:8:8:1:1:0:8:8:2:2:1:1:4:2:5:1:0,contract_global,0.142928800583,1.00005598435,1.00199098894,within_noise,within_noise,2.27264909854
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,12:320:896:5120:320:96:32:16:8:1:1:1:8:8:2:2:1:1:1:3:4:0:0,contract_global,0.142660799026,0.998180809019,1.00011218534,within_noise,within_noise,2.41504017857
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:112:512:5120:48:512:32:16:8:2:1:0:4:4:1:2:1:8:2:1:4:2:0,contract_global,0.142899198532,0.999848862285,1.00178346612,within_noise,within_noise,4.0854825
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:192:240:5120:16:16:2048:4:2:2:1:0:1:1:1:1:1:5:1:1:15:1:0,contract_global,0.142921199799,1.00000280256,1.00193770425,within_noise,within_noise,5.3683059949
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:96:256:5120:96:256:128:8:4:1:1:1:4:4:2:1:1:3:3:4:5:1:0,contract_global,0.142635202408,0.998001712497,0.999932742285,within_noise,within_noise,8.397675
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,19:4608:272:768:32:48:48:48:64:3:2:0:16:16:2:1:1:1:7:1:3:1:2,contract_global,18.3036364746,17.5319636285,16.8977192145,regressed,regressed,1.44734865625
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,19:4608:272:768:32:48:48:96:32:3:2:0:16:16:2:1:1:1:7:1:3:1:2,contract_global,18.2126428223,17.4448062265,16.8137148589,regressed,regressed,1.44734865625
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,19:4608:272:768:32:48:48:48:32:3:2:0:16:16:2:1:1:1:7:1:3:0:2,contract_global,18.2862573242,17.5153171751,16.8816749708,regressed,regressed,1.4430949375
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,19:4608:272:384:32:48:48:48:32:3:2:0:8:8:2:1:1:1:7:1:3:2:2,contract_global,20.6902758789,19.8179834197,19.1010388978,regressed,regressed,1.4430949375
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:576:2560:768:32:32:48:96:32:3:2:0:16:16:2:1:1:8:1:1:2:1:2,contract_global,23.6578491211,22.6604451469,21.8406704166,regressed,regressed,1.6983475
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:576:2560:768:32:32:48:48:32:3:2:0:16:16:2:1:1:8:1:1:2:0:2,contract_global,23.8890942383,22.8819410769,22.0541534076,regressed,regressed,1.702174375
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:576:2560:768:32:32:48:48:64:3:2:0:16:16:2:1:1:8:1:1:2:1:2,contract_global,23.8118359375,22.8079399503,21.9828293799,regressed,regressed,1.693931875
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,19:4608:272:288:32:48:48:36:24:3:2:0:6:6:2:1:1:1:7:1:3:2:2,contract_global,22.3158105469,21.3749862981,20.6017149209,regressed,regressed,1.44872485937
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:288:5120:160:16:16:160:8:4:4:4:0:1:1:1:1:1:1:1:16:1:0:2,contract_global,60,57.4704277575,55.3913510179,regressed,regressed,1.50076990051
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:256:2560:512:16:48:64:64:64:4:4:1:8:8:2:1:1:18:2:1:1:2:2,contract_global,23.8404467773,22.8353445703,22.0092425977,regressed,regressed,2.596772
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:576:1712:1280:16:32:80:48:64:3:2:0:16:16:2:1:1:1:1:8:3:1:2,contract_global,40.7459716797,39.0281403638,37.6162403313,regressed,regressed,2.52297211064
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,11:432:5120:512:32:32:64:48:32:3:2:0:8:8:1:1:1:1:1:11:1:2:2,contract_global,32.0405419922,30.6897275646,29.5794818049,regressed,regressed,2.42106375
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:576:1712:1280:16:32:80:48:32:3:2:0:16:16:2:1:1:1:1:8:3:0:2,contract_global,41.7202001953,39.9612958559,38.5156375592,regressed,regressed,2.51557315273
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:576:1712:1280:16:32:80:96:32:3:2:0:16:16:2:1:1:1:1:8:3:1:2,contract_global,41.304765625,39.5633758149,38.1321128574,regressed,regressed,2.51753170041
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:576:1712:640:16:32:80:48:32:3:2:0:8:8:2:1:1:1:3:8:1:0:2,contract_global,36.6299902344,35.0856867921,33.8164107809,regressed,regressed,2.51557315273
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,16:48:32:1280:16:16:80:96:64:3:2:0:16:16:2:2:2:1:1:4:4:0:2,contract_global,0.228698806763,6.49646079432,6.42412388873,regressed,regressed,2.19652150065
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,16:48:32:1280:16:16:80:48:32:3:2:0:16:16:2:2:2:4:2:1:2:1:2,contract_global,0.226203594208,6.42558132291,6.3540336473,regressed,regressed,2.20430609538
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,16:48:32:1280:16:16:80:96:32:3:2:0:16:16:2:2:2:4:2:1:2:2:2,contract_global,0.227226390839,6.45463507403,6.3827638902,regressed,regressed,2.19006598307
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,16:48:32:1280:16:16:80:48:64:3:2:0:16:16:2:2:2:4:2:1:2:2:2,contract_global,0.228668804169,6.49560853506,6.42328111922,regressed,regressed,2.19481268717
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,16:96:16:2560:16:16:160:16:32:1:1:0:16:16:1:2:1:1:8:2:1:2:2,contract_global,0.496433181763,14.1017731923,13.9447525208,regressed,regressed,1.764968396
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,16:48:32:160:16:16:80:6:4:3:2:0:2:2:2:2:2:4:2:1:2:1:2,contract_global,0.460932388306,13.0933310578,12.9475392055,regressed,regressed,2.22507292582
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,16:48:32:480:16:16:80:18:12:3:2:0:6:6:2:2:2:4:2:1:2:1:2,contract_global,0.277409591675,7.8801484004,7.79240438578,regressed,regressed,2.21913954569
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,12:32:80:16:32:80:16:1:1:1:1:1:1:1:2:1:1:2:1:3:2:0:2,contract_global,1.29856796265,36.8873628049,36.4766287506,regressed,regressed,9.33098733724
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,2:192:64:320:16:16:320:8:8:4:4:0:1:1:1:1:1:1:2:1:1:0:2,contract_global,1.42965881348,40.6111538687,40.1589560803,regressed,regressed,12.5115650716
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,20:384:128:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:1:1:0:3,contract_global,0.0334136009216,0.949152955613,0.938584310636,improved,improved,57.49828
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,2:96:288:192:48:96:64:12:18:2:3:0:3:3:1:1:1:2:1:1:1:2:2,contract_global,0.418636817932,11.8918752277,11.7594613669,regressed,regressed,42.5695725
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,1:192:128:80:32:64:80:3:2:3:2:1:1:1:2:1:1:1:1:1:1:1:2,contract_global,1.58397994995,44.9948287422,44.493819534,regressed,regressed,35.2783909342
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,3:64:224:32:16:112:16:12:4:3:2:0:2:2:2:1:1:1:1:3:1:2:2,contract_global,3.20011474609,90.9030540192,89.890865099,regressed,regressed,52.3412122917
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,1:192:128:512:48:32:32:64:64:4:4:1:16:16:1:2:1:1:1:1:1:1:2,contract_global,1.39112716675,39.5166167529,39.0766064357,regressed,regressed,54.94244
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,1:288:128:256:96:48:16:96:32:3:2:0:16:16:2:2:1:1:1:1:1:0:2,contract_global,1.09129356384,30.9994877233,30.6543140837,regressed,regressed,131.115855
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,1:256:384:256:64:96:32:32:64:4:4:1:8:8:2:2:1:1:1:1:1:1:2,contract_global,0.645840377808,18.3458617612,18.1415839379,regressed,regressed,218.70464
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,1:384:128:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:1:1:0:3,contract_global,0.187954807281,5.33907917531,5.27962950287,regressed,regressed,57.49828
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_aligned,192,128,24576,fp16,0,0,12:16:560:24576:16:560:16:1:1:1:1:1:1:1:2:2:2:12:1:1:1:0:0,contract_global,0.65649559021,18.6485357043,18.4408876619,regressed,regressed,30.963073112
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,16:64:192:480:16:32:160:24:12:4:4:0:3:3:2:1:1:2:1:5:2:1:2,contract_global,0.0638912010193,0.999430653091,0.998381155294,within_noise,within_noise,1.55703959435
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,20:144:80:768:48:32:128:18:12:3:2:0:6:6:1:1:1:2:2:3:4:1:2,contract_global,0.0639828014374,1.00086353061,0.999812528156,within_noise,within_noise,1.51082514673
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,20:112:96:2048:32:16:128:48:32:3:2:0:16:16:1:1:1:1:1:5:4:2:2,contract_global,0.0639451980591,1.00027531239,0.999224927615,within_noise,within_noise,1.43224521605
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,20:128:80:960:16:16:160:18:24:3:2:0:6:6:2:2:2:1:1:4:5:1:2,contract_global,0.0640908002853,1.00255292379,1.00150014731,within_noise,within_noise,1.29965136271
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,20:128:80:960:16:16:160:36:24:3:2:0:6:6:2:2:2:1:1:4:5:2:2,contract_global,0.0638172006607,0.998273087956,0.997224805714,within_noise,within_noise,1.29329626046
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,6:96:384:768:32:32:96:48:32:3:2:0:8:8:2:1:1:1:1:6:1:0:2,contract_global,0.0639455986023,1.00028157796,0.999231186612,within_noise,within_noise,5.11586444869
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,1:384:384:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:2:1:0:3,contract_global,0.0640719985962,1.00225881468,1.00120634704,within_noise,within_noise,75.1760510636
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,20:32:192:12289:32:16:256:16:32:1:2:0:8:8:2:2:1:1:1:16:2:0:0,contract_global,0.0639835977554,1.00087598717,0.999824971636,within_noise,within_noise,2.33235106778
contract_behavior_net_log11_recovered,Ascend910B3,20,external_v2_k_low_output_deep_odd,512,384,12289,fp16,0,0,20:176:48:12289:128:16:128:8:16:1:2:0:4:4:2:2:2:1:1:3:8:0:0,contract_global,0.0640356016159,1.00168946777,1.000637598,within_noise,within_noise,2.56458316576
