campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio,verified,structured_verified
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_tall,4352,1152,6144,fp16,0,0,18:4352:64:6144:64:64:32:4:1:4:1:0:1:1:2:1:1:1:18:1:1:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_tall,4352,1152,6144,fp16,0,0,8:2176:304:6144:48:304:16:8:1:4:1:1:1:1:2:2:2:1:2:2:3:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_tall,4352,1152,6144,fp16,0,0,3:4352:544:6144:48:544:16:16:16:2:1:0:8:8:2:1:1:1:3:1:1:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_tall,4352,1152,6144,fp16,0,0,20:336:96:6144:16:96:160:8:2:2:1:1:2:2:2:2:1:1:12:13:1:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_tall,4352,1152,6144,fp16,0,0,20:272:96:6144:32:16:1024:2:8:1:2:1:2:2:1:1:1:6:3:3:5:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_tall,4352,1152,6144,fp16,0,0,20:624:48:6144:32:48:512:4:2:1:1:1:2:2:2:1:1:1:6:7:4:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,20:576:448:6144:48:96:32:32:16:4:2:0:8:8:2:2:1:2:10:1:1:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,14:176:2176:6144:16:48:128:4:8:1:2:1:4:4:2:2:2:7:1:1:2:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,20:240:1088:6144:16:16:16:4:4:2:2:1:1:1:2:2:2:1:2:5:3:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,14:176:2176:6144:144:32:80:4:2:1:1:1:2:2:1:2:1:7:1:1:2:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,14:176:2176:6144:64:48:80:8:8:1:2:1:4:4:1:1:1:4:1:2:2:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,16:288:1088:2048:48:16:128:16:32:1:1:0:16:16:1:1:1:2:2:2:2:0:2,contract_global,6.30597900391,16.8245285066,16.7526271666,regressed,regressed,1.0969934045573686,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,9:128:4352:6144:32:64:96:16:8:4:4:0:2:2:2:1:1:1:1:9:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,12:336:1456:6144:336:32:16:2:4:1:2:0:2:2:1:1:1:1:3:4:1:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,20:192:208:6144:16:32:512:16:4:4:2:1:2:2:1:2:1:6:11:1:2:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,20:208:192:6144:208:64:48:8:16:1:2:0:4:4:2:2:2:1:8:6:3:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_wide,1152,4352,6144,fp16,0,0,20:1152:224:6144:16:16:896:4:8:1:1:1:4:4:1:2:1:1:1:1:20:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_large,5120,5632,7168,fp16,0,0,13:400:5632:1280:16:16:80:32:32:1:1:0:16:16:1:2:1:13:1:1:1:1:2,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_large,5120,5632,7168,fp16,0,0,11:480:5632:7168:112:32:224:8:4:4:2:1:1:1:1:2:1:11:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_large,5120,5632,7168,fp16,0,0,10:512:5632:7168:16:32:512:2:1:1:1:1:1:1:2:1:1:10:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_dense_large,5120,5632,7168,fp16,0,0,20:176:816:7168:16:16:1024:8:2:2:1:1:2:2:2:2:2:30:2:1:4:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_deep,1280,1792,28672,fp16,0,0,20:64:1792:28672:16:16:80:16:8:4:1:1:4:4:2:2:1:20:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_deep,1280,1792,28672,fp16,0,0,20:432:256:28672:16:64:512:4:1:2:1:0:1:1:2:1:1:3:2:1:4:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_deep,1280,1792,28672,fp16,0,0,11:1280:176:28672:16:176:80:16:8:1:1:0:8:8:2:2:2:1:11:1:1:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_deep,1280,1792,28672,fp16,0,0,20:80:192:28672:32:64:512:2:3:2:3:1:1:1:1:1:1:6:3:3:4:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_deep,1280,1792,28672,fp16,0,0,20:96:304:28672:16:32:16:1:2:1:2:0:1:1:2:2:2:1:6:14:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_deep,1280,1792,28672,fp16,0,0,20:432:32:28672:288:32:96:2:4:1:1:1:2:2:1:1:1:2:28:2:2:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_low_output_deep_aligned,256,192,20480,fp16,0,0,16:32:96:20480:32:64:448:8:4:1:1:1:4:4:2:1:1:4:1:2:2:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_low_output_deep_aligned,256,192,20480,fp16,0,0,16:64:48:20480:64:16:224:8:32:1:2:0:8:8:2:2:2:4:2:1:2:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_low_output_deep_aligned,256,192,20480,fp16,0,0,4:64:192:20480:64:32:80:16:16:1:1:1:8:8:1:2:1:4:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_low_output_deep_aligned,256,192,20480,fp16,0,0,2:144:192:20480:144:32:16:8:16:1:1:1:8:8:1:1:1:2:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_low_output_deep_aligned,256,192,20480,fp16,0,0,2:192:192:20480:192:16:16:2:2:1:1:0:1:1:2:2:1:1:1:2:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_k_low_output_deep_aligned,256,192,20480,fp16,0,0,6:48:912:20480:32:912:32:1:1:1:1:0:1:1:2:1:1:3:1:2:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,20:2048:144:128:48:32:16:16:16:1:1:0:8:8:2:2:2:1:7:1:3:2:2,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,8:2048:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:8:1:3,contract_global,0.795382003784,2.45286903832,2.45297484747,regressed,regressed,1.1627628192826098,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,4:384:2816:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:6:1:0:3,contract_global,1.17333442688,3.61843199066,3.61858807858,regressed,regressed,1.1536274853380997,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,2:384:2816:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:6:1:0:3,contract_global,2.21640441895,6.8351430505,6.83543789731,regressed,regressed,1.1537410789959328,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,20:128:256:64:32:160:32:2:2:1:1:0:2:2:2:1:1:16:1:1:11:0:2,contract_global,4.0198248291,12.3966896609,12.3972244156,regressed,regressed,1.4125375446227544,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,1:384:2816:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:6:1:0:3,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,16:512:704:4096:16:16:2048:4:1:2:1:0:1:1:1:1:1:1:1:4:4:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,12:176:2816:4096:16:16:80:16:8:2:1:1:8:8:2:1:1:12:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tn,2048,2816,4096,fp16,1,0,5:2048:688:4096:16:688:16:2:2:1:1:1:2:2:2:2:2:1:1:1:5:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_nt,1920,2688,3840,fp16,0,1,20:48:2688:3840:48:16:48:1:1:1:1:1:1:1:1:2:1:40:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_nt,1920,2688,3840,fp16,0,1,12:160:2688:3840:16:16:80:16:8:2:1:1:8:8:2:1:1:12:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_nt,1920,2688,3840,fp16,0,1,13:1920:208:3840:16:208:64:4:2:1:1:1:2:2:2:1:1:1:2:1:11:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_nt,1920,2688,3840,fp16,0,1,1:1920:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:7:1:3,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,20:384:448:3072:16:64:256:8:8:1:1:0:8:8:1:1:1:2:2:2:3:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,16:384:544:3072:256:128:96:2:1:1:1:0:1:1:1:2:1:1:2:4:3:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,15:320:736:3072:144:224:128:4:2:2:2:1:1:1:1:1:1:1:1:5:3:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,18:512:368:1280:16:16:160:32:32:4:4:1:8:8:1:1:1:3:2:1:5:2:2,contract_global,2.70080505371,28.932031437,29.1741319548,regressed,regressed,1.0004110568928033,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,14:112:2176:1280:16:16:80:16:16:1:1:0:16:16:1:2:1:1:1:14:1:2:2,contract_global,9.65428100586,104.051140971,103.236676016,regressed,regressed,1.0004810308077379,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,6:1536:416:3072:16:416:64:4:4:1:1:0:2:2:2:1:1:1:3:1:2:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,11:144:2176:1024:32:32:64:96:32:3:2:0:16:16:1:1:1:1:1:11:1:1:2,contract_global,2.67091522217,28.7863773733,28.5610507183,regressed,regressed,1.0002179069696617,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,4:768:1088:3072:768:16:16:1:8:1:4:0:1:1:2:2:1:2:1:1:2:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,20:672:144:3072:672:48:16:8:8:1:1:0:4:4:2:2:1:1:2:3:9:2:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,20:128:208:3072:64:32:256:2:2:2:1:1:1:1:2:2:2:1:11:12:1:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,20:256:96:3072:80:48:160:8:16:2:2:1:4:4:2:2:1:1:23:6:1:1:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,20:224:96:3072:208:80:128:2:2:1:1:1:1:1:1:2:1:4:12:2:2:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,8:384:2176:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:4:1:0:3,contract_global,0.223755207062,2.39387187482,2.41167495516,regressed,regressed,1.0101929067036488,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,20:48:608:3072:48:608:16:16:16:1:1:0:8:8:2:1:1:1:1:32:4:0:0,contract_global,0.3275548172,3.50438443267,3.53044632772,regressed,regressed,1.0005347332834917,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,8:1536:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:6:1:3,contract_global,0.22059879303,2.36010260136,2.37765454165,regressed,regressed,1.0138836683914687,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_layout_tt,1536,2176,3072,fp16,1,1,4:384:2176:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:4:1:0:3,contract_global,0.406536407471,4.34937843331,4.38172449763,regressed,regressed,1.018193160422187,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,16:176:3840:1280:16:16:160:32:32:4:4:1:8:8:1:1:1:16:1:1:1:2:2,contract_global,17.5037854004,38.5215034723,38.515850263,regressed,regressed,1.4125375446227544,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,14:208:3840:1280:16:16:80:32:48:2:3:1:16:16:2:2:1:14:1:1:1:0:2,contract_global,26.0450317383,57.3186746519,57.3102628706,regressed,regressed,1.4125375446227544,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,13:224:3840:1280:16:16:80:32:32:1:1:0:16:16:1:2:1:13:1:1:1:1:2,contract_global,57.8807568359,127.381233512,127.362539725,regressed,regressed,1.4125375446227544,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,15:384:3840:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:8:1:0:3,contract_global,0.816584777832,1.79710117755,1.79683744462,regressed,regressed,1.0956335261722847,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,15:2816:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:10:1:3,contract_global,0.711645202637,1.56615512115,1.56592528063,regressed,regressed,1.118165105835147,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,11:256:3840:192:32:32:64:18:12:3:2:1:3:3:1:1:1:1:1:11:1:2:2,contract_global,16.1799169922,35.6079964612,35.6027708227,regressed,regressed,1.0926339961116274,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,11:256:3840:192:32:32:64:18:6:3:2:1:3:3:1:1:1:1:1:11:1:1:2,contract_global,15.8743530273,34.9355257318,34.9303987815,regressed,regressed,1.151206009226125,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,12:240:3840:160:16:16:80:8:8:4:4:1:2:2:2:1:1:6:1:2:1:1:2,contract_global,54.7714697266,120.538461424,120.520771846,regressed,regressed,1.1164870709850774,1,1
adaptive_racing_net_log19,Ascend910B3,20,external_v3_bf16_aligned,2816,3840,5632,bf16,0,0,20:320:224:512:48:16:64:64:32:4:4:1:8:8:2:2:2:1:6:9:3:1:2,contract_global,9.7769519043,16.5002926375,16.6844084081,regressed,regressed,1.1667084010876403,1,1
