campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:5120:16:80:160:32:4:4:1:0:4:4:2:2:1:3:1:4:2:0:0,contract_global,0.170279998779,1.00364253654041,1.00537045122052,within_noise,within_noise,1.0003704051955986
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,4:1792:608:5120:32:608:16:16:16:2:1:0:8:8:1:2:1:1:1:2:2:0:0,contract_global,0.169120407104,0.996807819965896,0.998523967701888,within_noise,within_noise,0.9989610901699638
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:3584:32:5120:16:16:1024:2:1:1:1:0:1:1:2:1:1:1:1:1:28:0:0,contract_global,0.169219608307,0.997392518981759,0.999109673357904,within_noise,within_noise,1.0008366569316416
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,3:3584:320:5120:16:320:64:4:2:1:1:0:2:2:1:1:1:1:1:1:3:0:0,contract_global,0.168822402954,0.99505136211687,0.99676448585289,within_noise,within_noise,0.9983437270253669
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:720:192:5120:16:16:256:32:32:2:4:1:8:8:1:2:1:2:1:4:5:1:0,contract_global,0.169641990662,0.999882070898913,1.00160351139738,within_noise,within_noise,1.0002284430429862
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:3584:64:5120:64:64:48:16:8:1:1:0:8:8:2:2:2:1:5:1:3:0:0,contract_global,0.169497203827,0.999028686896421,1.00074865817476,within_noise,within_noise,0.9995825537523771
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:160:160:5120:16:16:384:4:8:2:4:0:2:2:1:1:1:1:1:23:6:0:0,contract_global,0.169363994598,0.998243542142665,0.999962161681792,within_noise,within_noise,0.9986068476903973
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:240:96:5120:16:16:384:2:1:1:1:1:1:1:2:2:1:1:10:15:1:0:0,contract_global,0.169400005341,0.998455792046184,1.00017477699966,within_noise,within_noise,0.9995703009732687
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:1792:32:5120:32:32:80:2:2:1:1:1:1:1:2:2:2:1:10:2:3:2:0,contract_global,0.169851207733,1.00111521133388,1.0028387748608,within_noise,within_noise,0.9991502151220936
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:5120:32:16:1024:1:2:1:2:0:1:1:1:1:1:1:2:2:8:0:0,contract_global,0.142762804031,0.999817932764515,0.999910360665931,within_noise,within_noise,1.0020268913332693
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,14:896:256:5120:128:256:48:8:2:4:1:0:2:2:1:1:1:1:1:1:14:0:0,contract_global,0.142777996063,0.999924327886702,1.00001676562308,within_noise,within_noise,1.000556285897751
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,13:896:288:5120:96:288:96:8:2:2:1:0:2:2:1:1:1:1:3:1:5:0:0,contract_global,0.142518396378,0.998106260344193,0.998198530010972,within_noise,within_noise,1.000921164962072
