campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:448:576:3584:32:48:448:8:4:4:4:0:1:1:2:1:1:1:3:4:2:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:224:320:3584:160:144:192:2:2:1:1:0:1:1:1:1:1:1:9:8:1:1:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,9:1792:320:3584:80:320:32:32:4:4:1:0:4:4:2:2:1:1:1:1:9:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,13:144:2816:3584:32:448:32:8:8:2:2:0:4:4:2:2:1:1:1:13:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,14:128:2816:3584:112:160:128:4:8:1:2:1:4:4:2:1:1:7:1:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,14:128:2816:3584:96:288:48:8:8:1:2:0:4:4:1:2:1:7:1:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,11:176:2816:3584:96:336:48:8:8:1:1:0:8:8:1:2:1:6:1:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,7:272:2816:3584:272:64:48:16:8:1:1:0:8:8:2:1:1:1:1:7:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,10:192:2816:3584:48:32:320:8:2:4:1:1:1:1:2:2:2:5:1:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,12:160:2816:3584:96:96:160:4:8:1:2:0:4:4:2:2:2:12:1:1:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:896:144:3584:16:32:64:2:4:1:2:0:1:1:2:1:1:2:7:1:3:1:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,4:1536:1408:3584:1536:16:16:8:8:1:2:1:4:4:1:2:1:1:2:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:128:224:3584:64:224:80:8:4:2:1:0:4:4:2:1:1:5:4:3:4:1:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:64:480:3584:48:384:64:16:8:1:1:0:8:8:2:1:1:5:1:6:6:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,4:1792:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:8:1:3
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,4:384:2816:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:5:1:0:3
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:1280:16:16:160:32:32:4:4:1:8:8:1:1:1:3:2:1:3:2:2
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,13:128:2592:3520:16:16:80:88:88:1:1:0:44:44:1:2:1:5:1:3:1:1:2
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,13:128:2592:3587:64:272:32:16:16:2:4:0:4:4:2:2:1:1:1:13:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,11:160:2592:3587:96:144:48:8:32:1:4:0:4:4:2:2:2:6:1:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,11:160:2592:3587:128:128:112:8:8:1:2:0:4:4:2:2:2:6:1:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,14:240:1296:3587:176:112:48:8:8:1:1:0:4:4:2:2:1:2:1:4:2:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,12:144:2592:3587:80:320:48:4:16:1:4:0:4:4:1:2:1:1:1:12:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,14:240:1296:3587:48:192:160:4:4:2:1:1:2:2:2:1:1:7:1:1:2:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,10:384:1296:3587:384:48:32:16:8:1:1:0:8:8:2:1:1:5:1:1:2:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:560:144:3587:160:144:192:4:2:1:1:1:2:2:1:1:1:3:4:1:5:2:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,11:160:2592:3587:32:16:896:5:5:1:1:0:5:5:1:1:1:1:1:11:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,8:832:672:3587:48:672:16:16:16:1:1:0:8:8:1:1:1:2:1:1:4:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,4:1664:672:3587:48:672:16:64:8:4:1:1:8:8:2:2:1:1:1:1:4:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:1536:128:3587:1536:16:16:8:32:1:2:0:8:8:1:2:1:1:21:2:1:1:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,4:1664:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:7:1:3
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,4:384:2592:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:5:1:0:3
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:512:448:5120:32:64:160:16:8:4:2:0:4:4:2:2:1:2:1:4:2:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,12:304:896:5120:80:48:128:16:8:2:2:0:4:4:2:2:1:1:1:12:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:256:896:5120:48:448:32:16:16:2:2:0:4:4:1:2:1:1:1:14:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,11:336:896:5120:80:336:32:16:16:1:1:0:8:8:2:2:1:6:1:2:1:0:0
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,12:304:896:5040:16:16:80:63:63:1:1:1:63:63:1:2:1:1:1:12:1:2:2
