campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio,verified,structured_verified
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:704:2048:1280:32:16:80:64:64:4:4:1:16:16:1:2:1:4:2:2:2:2:2,contract_global,67.0501757813,34.178756079114,34.0475585414417,regressed,regressed,1.4125375446227542,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,11:512:6144:1024:32:32:64:96:32:3:2:0:16:16:1:1:1:1:1:11:1:1:2,contract_global,51.8353271484,26.3870087627813,26.3472547672092,regressed,regressed,1.4125375446227544,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,12:480:6144:640:16:16:80:32:32:4:4:1:8:8:2:1:1:1:1:12:1:1:2,contract_global,144.516435547,73.5667480252859,73.4559142360741,regressed,regressed,1.4125375446227544,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:1136:688:1280:16:16:160:32:64:4:4:1:8:8:2:1:1:5:2:1:6:2:2,contract_global,91.3535644531,46.5039469863204,46.4338853239668,regressed,regressed,1.4125375446227544,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:1136:688:1280:16:16:160:64:32:4:4:1:8:8:2:1:1:5:2:1:6:2:2,contract_global,90.1863476563,45.9097699736163,45.8406034831681,regressed,regressed,1.4125375446227544,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:5632:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:16:1:3,contract_global,5.73544006348,2.92092066889126,2.90821108148227,regressed,regressed,1.1441697120854721,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:384:6144:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:15:1:0:3,contract_global,6.54218505859,3.33177634947725,3.31727903594745,regressed,regressed,1.1656435865533634,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:1888:240:768:48:16:48:64:96:2:3:1:16:16:2:2:1:1:13:3:2:1:2,contract_global,44.2218603516,22.5332174065074,22.4836637910253,regressed,regressed,1.3837473175849144,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:1888:416:384:48:80:64:24:36:2:3:1:6:6:1:1:1:2:5:2:3:1:2,contract_global,31.64796875,16.126199907636,16.0907361966811,regressed,regressed,1.384461822489475,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,16:5632:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:16:1:3,contract_global,6.56790283203,3.34667020433049,3.33931042053212,regressed,regressed,1.1605737876680173,1,1
