campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,20:80:80:3584:80:16:16:2:8:1:2:1:2:2:1:1:1:23:2:1:21:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_aligned,1792,2816,3584,fp16,0,0,1:384:2816:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:5:1:0:3
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:960:16:16:160:24:48:4:4:1:6:6:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:960:16:16:160:48:24:4:4:1:6:6:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:640:16:16:160:16:32:4:4:1:4:4:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:640:16:16:160:32:16:4:4:1:4:4:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:1280:16:16:160:32:64:4:4:1:8:8:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:1280:16:16:160:64:32:4:4:1:8:8:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:480:16:16:160:12:24:4:4:0:3:3:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:480:16:16:160:24:12:4:4:0:3:3:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:320:16:16:160:8:16:4:4:1:2:2:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:320:16:16:160:16:8:4:4:1:2:2:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:160:16:16:160:4:8:4:4:0:1:1:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:560:432:160:16:16:160:8:4:4:4:0:1:1:1:1:1:1:2:3:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:96:2592:1280:16:16:80:96:64:3:2:0:16:16:2:2:2:9:1:2:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:96:2592:640:16:16:80:48:32:3:2:0:8:8:2:2:2:9:1:2:1:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:832:272:3587:128:32:160:2:1:1:1:1:1:1:1:2:1:2:3:1:4:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:832:272:3587:48:32:16:32:16:2:2:1:8:8:2:1:1:1:2:2:8:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,14:256:1296:512:64:64:32:64:64:4:4:1:16:16:2:2:1:4:1:2:2:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,14:240:1296:3587:48:48:48:64:32:4:4:1:8:8:1:1:1:7:1:1:2:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,18:1664:144:3587:64:80:16:4:1:2:1:0:1:1:1:2:1:1:18:1:1:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:160:1296:3587:16:16:384:2:1:2:1:0:1:1:2:2:2:4:1:3:2:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:832:144:3587:144:112:16:2:1:2:1:0:1:1:2:2:2:2:9:1:2:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,10:1664:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:7:1:3
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:176:528:3587:16:16:768:16:4:2:1:1:4:4:1:2:1:10:2:1:4:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,7:272:2592:3587:272:96:16:2:4:1:4:0:1:1:2:1:1:7:1:1:1:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:240:224:3587:16:32:512:4:2:2:1:1:1:1:2:2:2:1:2:7:6:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:576:48:16:192:16:16:3:4:3:2:1:1:1:1:2:1:3:2:1:28:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:128:144:3587:80:144:160:1:2:1:1:1:1:1:2:1:1:13:2:1:14:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:128:224:3587:112:16:16:2:16:1:4:1:2:2:2:2:2:13:2:1:11:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:336:64:3587:32:16:224:8:16:4:4:1:2:2:1:1:1:5:6:1:8:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:48:128:3587:32:96:32:1:2:1:1:0:1:1:1:1:1:5:3:7:8:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,20:336:16:3587:256:16:128:2:4:1:1:1:2:2:1:2:1:5:11:1:15:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_balanced_odd,1663,2591,3587,fp16,0,0,1:384:2592:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:5:1:0:3
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:96:32:32:48:16:16:4:4:1:2:2:1:2:1:3:1:4:2:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:48:32:32:48:8:8:4:4:0:1:1:1:2:1:3:1:4:2:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:128:64:64:32:16:32:4:4:1:4:4:2:2:1:5:1:2:2:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:128:64:64:32:32:16:4:4:1:4:4:2:2:1:5:1:2:2:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:384:32:32:48:32:64:4:4:1:8:8:1:2:1:3:1:4:2:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:384:32:32:48:64:32:4:4:1:8:8:1:2:1:3:1:4:2:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:96:64:64:32:12:24:4:4:0:3:3:2:2:1:5:1:2:2:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:96:64:64:32:24:12:4:4:0:3:3:2:2:1:5:1:2:2:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:368:448:512:64:64:32:64:64:4:4:1:16:16:2:2:1:5:1:2:2:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:288:32:32:48:24:24:4:4:1:6:6:1:2:1:3:1:4:2:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:288:32:32:48:24:48:4:4:1:6:6:1:2:1:3:1:4:2:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:288:32:32:48:48:24:4:4:1:6:6:1:2:1:3:1:4:2:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:192:32:32:48:16:32:4:4:1:4:4:1:2:1:3:1:4:2:1:2
